labels,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage
0.0,8.0,78.0,2.0,®͟ωʹ¨,22734.0,54.0
0.0,8.0,0.0,0.0,-547.0,20.0,1.0
0.0,-105.0,0.0,0.0,ksȸɸ,23016.0,56.0
0.0,7.0,134.0,2.0,-321.0,H|̐΂,6.0
0.0,547.0,15615.0,45.0,878.0,34.0,1.0
0.0,-106.0,12.0,,0.0,15.0,1.0
0.0,575.0,13680.0,40.0,88,0.0,0.0
0.0,33.0,20757.0,51.0,738.0,20272.0,55.0
0.0,-108.0,15.0,0.0,10.0,22100.0,50.0
0.0,8.0,0.0,,-547.0,7.0,1.0
0.0,0.0,0.0,0.0,,20216.0,56.0
0.0,7.0,0.0,0.0,-416.0,20240.0,54.0
0.0,-105.0,0.0,0.0,0.0,0.0,1.0
0.0,-107.0,0.0,0.0,0.0,0.0,I!ń
0.0,-108.0,0.0,ǝ,353.0,25578.0,58.0
0.0,8.0,0.0,0.0,͒͡ƽɱƈ,0.0,0.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,286.0,22385.0,54.0,878.0,18.0,1.0
0.0,84.0,,52.0,788.0,19332.0,54.0
0.0,8.0,0.0,..00,-547.0,0.0,0.0
0.0,-105.0,12.0,1.0,527.0,21546.0,56.0
0.0,-104.0,0.0,0.0,0.0,55.0,
0.0,8.0,/ȅʑ,0.0,-547.0,6.0,1.0
0.0,,0.0,0.0,-406.0,20240.0,56.0
0.0,-105.0,0.0,0.0,0.0,49.0,1.0
0.0,7.0,0.0,0.0,-321.0,200.0,3.0
0.0,-108.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,N/A,,0.0,162.0,0088..,56.0
0.0,ǇǽƁ˪,24510.0,57.0,878.0,297.0,3.0
0.0,-106.0,0.0,00..,0.0,0.0,0.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,8.0,0.0,0.0,-546.0,0.0,0.0
0.0,414.0,20832.0,55.0,87Ą7.0,0.0,0000
0.0,177.0,23598.0,57.0,-44.0,,55.0
0.0,-107.0,0.0,0.0,202.0,27104.0,56.0
0.0,-107.0,0.0,0.0,427.0,19936.0,56.0
0.0,,0.0,0.0,˞ǔ,73.0,1.0
0.0,8.0,0.0,0.0,-379.0,ʇȜȾƊů,58.0
0.0,9.0,0.0,0.0,-545.0,43.0,1.0
0.0,-106.0,0.0,0.0,0.0,15.0,1.0
0.0,-106.0,0.0,0.0,558.0,23028.0,57.0
0.0,9.0,0.0,0.0,-547.0,0.0,0.0
0.0,7.0,0.0,0.0,-321.0,0.0,1.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,583.0,10998.0,39.0,878.0,0.0,0.0
0.0,˵΍,228.0,4.0,661.0,19602.0,55.0
0.0,-107.0,0.0,0.0,N/A,2ţ4708.0,57.0
0.0,7.0,0.0,0.0,-214.0,25479.0,57.0
0.0,-105.0,0.0,0.0,0.0,,..
0.0,-106.0,0.0,0.0,0.0,0.0,1.0
0.0,-106.0,0.0,0.0,,41.0,0.0
0.0,-108.0,0.0,,378.0,21603.0,56.0
0.0,-106.0,0.0,0.0,0.0,38.0,1.0
0.0,297.0,23712.0,57.0,878.0,0.0,0.0
0.0,46.0,17748.0,51.0,-176.0,19360.0,56.0
0.0,-110.0,0.0,0.0,382.0,23856.0,0.75
0.0,452.0,,55.0,877.0,6.0,1.0
0.0,-107.0,0.0,"""̭Ȕ",N/A,90.0,2.0
0.0,,20405.0,54.0,879.0,0.0,0.0
0.0,8.0,108.0,1.0,-259.0,20570.0,55.0
0.0,7.0,0.0,0.0,-546.0,,3.0
0.0,-106.0,0.0,0.0,0.0,28.0,1.0
0.0,7.0,0.0,0.0,-546.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,0.0,Kõ
0.0,,0.0,0.0,-547.0,0.0,0.0
0.0,-110.0,0.0,0.0,618.0,21065.0,56.0
0.0,˞Ź,0.0,0.0,-547.0,,0.0
0.0,-105.0,0.0,0.0,0.0,40.0,
0.0,-107.0,0.0,0.0,484.0,27318.0,
0.0,97.0,18684.0,55.0,-126.0,18460.0,52.0
0.0,8.0,0.0,0.0,-545.0,11111111,0.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,342.0,22008.0,56.0,878.0,39.0,1.0
0.0,272.0,23712.0,57.0,878.0,0.0,0.0
0.0,9.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,634.0,11111111,55.0
0.0,-104.0,0.0,,0.0,11111111,0.0
0.0,,0.0,0.0,-112.0,23576.0,56.0
0.0,-106.0,0.0,1.0,307.0,27960.0,0.85
0.0,-107.0,0.0,0.0,T˽,0.0,0.0
0.0,ĥķʁɐ,0.0,,138.0,20460.0,54.0
0.0,-106.0,,1.0,0.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,90.0,2.0
0.0,2	͠ʍϘ˥,0.0,0.0,275.0,26854.0,57.0
0.0,ˡɦ,0.0,0.0,-116.0,25650.0,57.0
0.0,,0.0,0.0,̶á,0.0,0.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,299.0,21010.0,54.0,876.0,333.0,3.0
0.0,8.0,0.0,0.0,-54ī7.0,86.0,2.0
0.0,-107.0,9Λ,0.0,00..,0.0,0.0
0.0,332.0,22401.0,57.0,877.0,99.0,1.0
0.0,549.0,14040.0,45.0,879.0,0.0,0.0
0.0,9.0,0.0,0.0,-546.0,0.0,0.0
0.0,116.0,,52.0,-105.0,17472.0,52.0
0.0,-108.0,0.0,1.0,0.0,0.0,0.0
0.0,-105.0,0.0,0.0,371.0,24738.0,56.0
0.0,186.0,26600.0,56.0,-37.0,21450.0,56.0
0.0,-105.0,0.0,0.0,0.0,,0.0
0.0,-110.0,0.0,0.0,0.0,0.0,0.0
0.0,7.0,0.0,0.0,-546.0,0.0,0.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,˱ϋɢkͺ,0.0,0.0,00,33.0,1.0
0.0,362.0,25479.0,56.0,877.0,,2.0
0.0,8.0,0.0,0.0,-386.0,,56.0
0.0,327.0,19760.0,54.0,877.0,0.0,0.0
0.0,-102.0,0.0,Ġ͕,0.0,22.0,0.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,-109.0,0.0,0.0,0.0,35.0,1.0
0.0,-106.0,0.0,0.0,0.0,12.0,0.0
0.0,-103.0,0.0,0.0,0.0,0.0,0.0
0.0,,0.0,0.0,-545.0,0.0,0.0
0.0,-106.0,0.0,0.0,143.0,22960.0,5566..00
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,-106.0,0.0,0.0,66..,28768.0,58.0
0.0,-106.0,0.0,0.0,0.0,55.0,0.0
0.0,bȓƤͱĖ,19344.0,52.0,87Ą7.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,-105.0,0.0,0.0,236.0,22230.0,57.0
0.0,-104.0,0.0,0.0,412.0,22515.0,56.0
0.0,7.0,90.0,0.1,-321.0,142.0,¦κ¸
0.0,106.0,19965.0,54.0,-116.0,19855.0,55.0
0.0,-106.0,0.0,0.0,0.0,34.0,1.0
0.0,-105.0,0.0,0.0,0.0,45.0, _ɵ
0.0,-107.0,0.0,0.0,0.0,94.0,2.0
0.0,457.0,20020.0,55.0,879.0,0.0,0.0
0.0,-108.0,14.0,1.0,0.0,00..00,0.0
0.0,9.0,27.0,1.0,-176.0,26096.0,56.0
0.0,-104.0,,0.0,547.0,25251.0,57.0
0.0,10.0,0.0,0.0,-475.0,23375.0,55.0
0.0,-110.0,36.0,0.0,0.0,73.0,2.0
0.0,4uQτ,0.0,1.0,0.0,45.0,1.0
0.0,-104.0,11111111,0.0,0.0,0.0,0.0
0.0,-107.0,0.0,0.0,170.0,22624.0,5577..00
0.0,,0.0,0.0,-307.0,24418.0,58.0
0.0,-104.0,00..00,0.0,0.0,55.0,1.0
0.0,535.0,20160.0,56.0,878.0,0.0,0.0
0.0,0.701-,0.0,0.0,0.0,27.0,1.0
0.0,8.0,0.0,0.0,-545.0,97.0,1.0
0.0,-103.0,,0.0,0.0,0.0,0.0
0.0,7.0,45.0,1.0,-322.0,0.0,0.0
0.0,-106.0,0.0,0.0,0.0,72.0,1.0
0.0,-104.0,0.0,0.0,626.0,21660.0,?
0.0,,12.0,0.0,90.0,21056.0,56.0
0.0,8.0,0.0,0.0,-545.0,324.0,3.0
0.0,8.0,0.0,0.0,447700,0.0,0.0
0.0,-108.0,0.0,0.0,N/A,21670.0,56.0
0.0,N/A,20628.0,55.0,880.0,0.0,1.0
0.0,615.0,0.0402,12.0,877.0,0.0,0.0
0.0,8.0,0.0,?,-296.0,20900.0,54.0
0.0,-107.0,0.0,0.0,0.0,72.0,1.0
0.0,8.0,0.0,0.0,N/A,20.0,1.0
0.0,§ū,0.0,0.0,-546.0,411.0,
0.0,-106.0,0.0,0.0,0.0,0.54,?
0.0,220.0,Ś24510.0,57.0,-4.0,11904.0,33.0
0.0,9.0,436.0,4.0,--¾22,"
͉ˣƕƍ÷",56.0
0.0,-105.0,0.0,0.0,..00,0.0,0.0
0.0,-106.0,6.0,0.0,0.0,55.0,?
0.0,11.0,1904.0,14.0,-231.0,22344.0,56.0
0.0,-107.0,,1.0,599.0,21204.0,57.0
0.0,338.0,26820.0,60.0,877.0,88.0,$͢˩Ɨɩ̀
0.0,-105.0,0.0,0.0,0.0,60.0,1.0
0.0,1100,0.0,0.0,0.0,33.0,0.0
0.0,9.0,12276.0,31.0,704.0,19152.0,56.0
0.0,-105.0,12.0,0.0,00..,,0.0
0.0,-106.0,0.0,0.0,0.0,62.0,1.0
0.0,8.0,0.0,0.0,-546.0,24.0,1.0
0.0,398.0,22568.0,56.0,878.0,148.0,2.0
0.0,14.0,13650.0,39.0,713.0,19635.0,55.0
0.0,8.0,0000,0.0,-547.0,"
 	",0.0
0.0,-103.0,0.0,0.0,0.0,43.0,1.0
0.0,11.0,0.0,0.0,-483.0,20735.0,55.0
0.0,-105.0,11111111,00,0.0,279.0,3.0
0.0,8.0,0.0,0.0,-547.0,12.0,1.0
0.0,-106.0,8.0,1.0,285.0,23028.0,57.0
0.0,8.0,0.0,0.0,-391.0,23520.0,Rͅʸʯ
0.0,576.0,20196.0,54.0,878.0,´ǚ,0.0
0.0,-108.0,0.0,0.0,178.0,22568.0,56.0
0.0,349.0,22064.0,?,878.0,116.0,2.0
0.0,8.0,294.0,2.0,-273.0,0.03322,55.0
0.0,-108.0,0.0,0.0,0.0,0.0,0.0
0.0,gťŃǤȰ,22229966..00,55.0,879.0,0.0,0.0
0.0,-108.0,0.0,0.0,,20.0,1.0
0.0,-105.0,,0.0,N/A,49.0,1.0
0.0,420.0,22960.0,56.0,879.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,-108.0,12.0,1.0,0.0,0.0,0.0
0.0,9.0,,2.0,-32Ġ0.0,468.0,4.0
0.0,-109.0,0.0,0.0,0.0,41.0,1.0
0.0,-106.0,,0.0,0.0,77.0,2.0
0.0,-107.0,0.0,,0.0,;͞Ɣ,1.0
0.0,107.0,18792.0,..,812.0,22680.0,uͨɳ˷
0.0,-106.0,0.0,0.0,440.0,23856.0,5500
0.0,522.0,20680.0,55.0,Bˣ̖ƫũ,0.0,0.0
0.0,-105.0,0.0,0.0,532.0,̄Ɨβȋ͍ɷ,?
0.0,-104.0,00..00,,0.0,15.0,0.0
0.0,-105.0,0.0,0.0,0.0,40.0,1.0
0.0,-107.0,L;ʧ,0.0,0.0,0.0,0.0
0.0,176.0,27417.0,57.0,,3542.0,23.0
0.0,-106.0,0.0,0.0,0.0,67.0,1.0
0.0,386.0,21840.0,56.0,877.0,11111111,0.2
0.0,-107.0,0.0,0.0,0.0,+͍ȝʮ,1.0
0.0,14.0,15.0,1.0,-547.0,0.0,0.0
0.0,-102.0,0000,0.0,443.0,20552.0,57.0
0.0,9.0,"͸Ē,ŝ",3.0,-280.0,19926.0,52.0
0.0,459.0,25694.0,..00,877.0,17.0,1.0
0.0,8.0,0.0,0.0,-486.0,20888.0,56.0
0.0,-107.0,0.0,0.0,427.0,19936.0,56.0
0.0,-107.0,0.0,0.0,0.0,0.0,
0.0,-104.0,0.0,0.0,464.0,21784.0,55.0
0.0,27.0,17531.0,..00,729.0,22173.0,57.0
0.0,276.0,29000.0,60.0,877.0,111.0,2.0
0.0,-106.0,0.0,0.0,Pǽɿ,72.0,1.0
0.0,615.0,609.0,8.0,879.0,0.0,0.0
0.0,612.0,3192.0,19.0,878.0,0.0,0.0
0.0,-105.0,0.0,0.0,0.0,58.0,1.0
0.0,68.0,19855.0,55.0,-15Ĥ3.0,22736.0,56.0
0.0,-104.0,0.0,0.0,0.0,55.0,1.0
0.0,-104.0,0.0,0.0,313.0,25056.0,58.0
0.0,8.0,92.0,1.0,-321.0,168.0,1.0
0.0,-104.0,0.0,0.0,0.0,0.0,00
0.0,-106.0,28.0,1.0,202.0,27720.0,56.0
0.0,-107.0,0.0,0.0,0.0,102.0,1.0
0.0,8.0,0.0,0.0,-547.0,0.0,4ĸż
0.0,-106.0,0.0,0.0,0.0,77.0,1.0
0.0,-106.0,0.0,0.0,0.0,63.0,1.0
0.0,433.0,23142.0,57.0,877.0,84.0,1.0
0.0,590.0,11780.0,39.Ê0,878.0,0.0,
0.0,249.0,26049.0,57.0,0.0,0.0,0.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,-105.0,0.0,?,441.0,21432.0,57.0
0.0,8.0,,1.0,-321.0,404.0,4.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,-220.0,22736.0,56.0
0.0,-107.0,0.0,0.0,0.0,,0.0
0.0,-106.0,0.0,0.0,549.0,22743.0,
0.0,605.0,5481.0,27.0,,23.0,1.0
0.0,-107.0,11111111,1.0,170.0,22736.0,56.0
0.0,393.0,22008.0,56.0,878.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,,0.0
0.0,-104.0,0.0,0.0,0.0,27.0,1.0
0.0,96.0,20304.0,,-126.0,18096.0,52.0
0.0,N/A,0.0,0.0,-474.0,0055..,55.0
0.0,8.0,,0.0,-547.0,0.0,0.0
0.0,7.0,00,0.0,-547.0,12.0,1.0
0.0,8.0,0.0,0.0,-545.0,0.0,0.0
0.0,8.0,0.0,0.0,-466.0,18819.0,52.0
0.0,117.0,18535.0,55.0,8800,19415.0,54.0
0.0,14.0,3910.0,22.0,-215.0,24080.0,56.0
0.0,8.0,0.0,0.0,-545.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,-107.0,11111111,,0.0,0.0,0.0
0.0,00..00,0.0,0.0,0.0,28.0,0.0
0.0,-105.0,0.0,0.0,0.0,49.0,2.0
0.0,303.0,22960.0,57.0,878.0,0.0,0.0
0.0,8.0,..00,0.0,-546.0,0.0,0.0
0.0,8.0,0.0,0.0,-546.0,0.0,0.0
0.0,-102.0,0.0,0.0,283.0,23240.0,56.0
0.0,-106.0,0.0,?,0.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,-108.0,0.0,0.0,0.0,35.0,1.0
0.0,-106.0,0.0,0.0,0.0,72.0,1.0
0.0,8.0,0.0,0.0,-546.0,0.0,0.0
0.0,570.0,23220.0,54.0,880.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,31.0,1.0
0.0,-102.0,+ͨï,0.0,0.0,0.0,0.0
0.0,N/A,0.0,˭,0.0,0.0,0.0
0.0,8.0,78.0,2.0,-322.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,00..00,?
0.0,8.0,0.0,0.0,-547.0,0.0,00
0.0,9.0,0.0,1.0,-309.0,22743.0,56.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,..,ϛ{,-545.0,0.0,0.0
0.0,8.0,0.0,0.0,-288.0,24416.0,56.0
0.0,-106.0,0.0,0.0,0.0,25.0,1.0
0.0,-107.0,0.0,0.0,34.0,21660.0,57.0
0.0,382.0,,55.0,880.0,0.0,0.0
0.0,-106.0,11111111,0.0,0.0,0.0,0000
0.0,7.0,0.0,0.0,-208.0,22550.0,56.0
0.0,-104.0,0.0,0.0,0.0,0.0,1.0
0.0,219.0,25648.0,56.0,878.0,94.0,1.0
0.0,ίʉɢ,8250.0,31.0,7700,0.0,0.0
0.0,7.0,0.0,0.0,-347.0,24567.0,57.0
0.0,7.0,0.0,0.0,-547.0,0.0,
0.0,7.0,0.0,0.0,ī-547.0,77.0,2.0
0.0,-108.0,0.0,ŝʎ,0.0,0.0,0.0
0.0,-104.0,0.0,0.0,0000,50.0,0.0
0.0,606.0,16653.0,39.0,+ÀU&ϗ,46.0,?
0.0,7.0,0.0,0.0,-547.0,00,0.0
0.0,-104.0,0.0,0.0,83.0,19415.0,?
0.0,-108.0,0.0,,0.0,0.0,0.0
0.0,-108.0,41.0,1.0,40.0,20405.0,55.0
0.0,8.0,0.0,0.0,-290.0,21672.0,56.0
0.0,7.0,0.0,0.0,-547.0,00..,0.0
0.0,-104.0,0.0,0.0,0.0,0.0,0.0
0.0,-104.0,0.0,..00,0.0,88.0,1.0
0.0,-108.0,0.0,0.0,0.0,35.0,1.0
0.0,-107.0,0.0,?,0.0,60.0,2.0
0.0,-107.0,0.0,1.0,0.0,47.0,1.0
0.0,EΕǸ,0.0,0.0,-181.0,21392.0,55.0
0.0,104.0,19965.0,55.0,809.0,21392.0,56.0
0.0,6Ϗʽ,25.0,1.0,-321.0,252.0,3.0
0.0,-107.0,0.0,0.0,434.0,28826.0,58.0
0.0,0.316,910.0,13.0,877.0,,0.0
0.0,,0.0,0.0,-547.0,)ɴŖ,0.0
0.0,119.0,21560.0,55.0,8ý25.0,20680.0,56.0
0.0,8.0,34.0,1.0,-322.0,98.0,1.0
0.0,562.0,23912.0,56.0,877.0,0.0,0.0
0.0,-106.0,vøω,0.0,0.0,108.0,2.0
0.0,141.0,19690.0,55.0,H̆ʗŀʸ,19525.0,55.0
0.0,-104.0,0.0,0.0,0.0,0.0,0.0
0.0,270.0,bų`å̶Ǐ,60.0,878.0,248.0,11
0.0,8.0,0.0,0.0,-348.0,25288.0,
0.0,-104.0,0.0,0.0,344.0,24510.0,56.0
0.0,8.0,0.0,0.0,-545.0,210.0,2.0
0.0,-106.0,0.0,0.0,398Ă.0,21725.0,56.0
0.0,590.0,24050.0,51.0,877.0,101.0,
0.0,487.0,22495.0,55.0,879.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,-106.0,0.0,0.0,,24567.0,58.0
0.0,10.0,0.0,?,-337.0,24624.0,57.0
0.0,-107.0,0.0,1.0,0.0,0.0,0.0
0.0,N/A,0.0,0.0,361.0,22800.Ś0,58.0
0.0,-103.0,0.0,0.0,56.0,0.09812,56.0
0.0,-109.0,25.0,1.0,0.0,12.0,0.0
0.0,8.0,0.0,0.0,0.745-,0.0,0.0
0.0,-106.0,11111111,0.0,0.0,50.0,2.0
0.0,-106.0,0.0,0.0,0.0,43.0,1.0
0.0,8.0,0.0,0.0,0.0,2035.0,11.0
0.0,8.0,0.0,0.0,-547.0,0.0,
0.0,354.0,22743.0,56.É0,877.0,0.0,0.0
0.0,,..¼00,0.0,0.0,0.0,0.0
0.0,82.0,11882200,55.0,785.0,22055.0,55.0
0.0,9.0,0.0,0.0,-545.0,206.0,1.0
0.0,8.0,0.0,0.0,-547.0,23.0,1.0
0.0,9.0,0.0,0.0,-545.0,0.0,?
0.0,-103.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0,0.0,-546.0,0.0,0.0
0.0,-105.0,Mˌm,00,37.0,20384.0,56.0
0.0,N/A,0.0,1.0,-322.0,92.0,1.0
0.0,0.985,19943.0,49.0,879.0,0.0,0.0
0.0,-108.0,0.0,0.0,N/A,23968.0,É56.0
0.0,378.0,20552.0,56.É0,878.0,9.0,?
0.0,606.0,6409.0,28.0,877.0,0.0,0.0
0.0,7.0,,2.0,-318.0,1368.0,18.0
0.0,-104.0,0.0,0.0,N/A,0.0,0.0
0.0,9.0,0.0,0.0,-546.0,8.0,1.0
0.0,9.0,0.0,0.0,-546.0,119.0,;l1
0.0,,232õ.0,?,-256.0,23184.0,56.0
0.0,-105.0,0.0,0.0,0.0,47.0,0.0
0.0,-1Ģ06.0,36.0,1.0,372.0,11111111,57.0
0.0,-106.0,12.0,1.0,620.0,27350.0,57.0
0.0,9.0,6Ɇɫ,0.0,-546.0,0.0,
0.0,14.0,0.0,1.0,Fƍ=ɾƸϤ,0.0,0.0
0.0,-106.0,36.0,1.0,0.0,0.0,0.0
0.0,8.0,186.0,2.0,-321.0,200.0,2.0
0.0,542.0,22800.0,56.0,878.0,13.0,0.0
0.0,:ŗŀ̩̼,24054.0,77..00,878.0,11111111,0.0
0.0,10.0,0.0,0.0,-412.0,21065.0,55.0
0.0,8.0,0.0,0.0,-545.0,164.0,?
0.0,104.0,,55,809.0,21392.0,56.0
0.0,-104.0,0.0,0.0,0.0,44.0,2.0
0.0,N/A,0.0,0.0,0.0,4.0,1.0
0.0,417.0,21670.0,55.0,878.0,0.0,1.0
0.0,ˌˬ,0.0,0.0,-547.0,0.0,0.0
0.0,-107.0,0.0,0.0,0.0,,00..00
0.0,8.0,0.0,0.0,̣ͻ̩ɾ,134.0,2.0
0.0,-107.0,0.0,0.0,591.0,22562.0,57.0
0.0,401.0,21318.0,57.0,877.Ą0,144.0,2.0
0.0,592.0,10116.0,36.0,876.0,55.0,1.0
0.0,139.0,17680.0,52.0,-82.0,18425.0,56.0
0.0,-106.0,0.0,0.0,0.0,13.0,1.0
0.0,52.0,21504.0,56.0,758.0,ˋũɂʭΝͷ,54.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,4400,11111111,52.0,766.0,20300.0,56.0
0.0,-105.0,0.0,0.0,0.0,47.0,6ʛ=
0.0,-107.0,0.0,0.0,396.0,28200.0,60.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,8.0,82.0,2.0,-321.0,97.0,1.0
0.0,12.0,1890.0,14.0,-231.0,21285.0,54.0
0.0,1.0,3270.0,15.0,678.0,332200,57.0
0.0,,0.0,0.0,-195.0,22064.0,56.0
0.0,-105.0,0.0,0.0,538.0,20160.0,56.0
0.0,9.0,0.0,0.0,-546.0,0.0,0.0
0.0,-104.0,0.0,0.0,7.0,17794.0,41.0
0.0,-108.0,0.0,0.0,0.0,0.0,0.0
0.0,-105.0,11111111,0.0,0.0,22.0,0.0
0.0,KμĻȒ˲ļ,0.0,0.0,0.0,68.0,1.0
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,-104.0,11111111,0.0,0.0,0.0,1.0
0.0,-106.0,0.0,0.0,314.0,23712.0,56.0
0.0,-106.0,0.0,1.0,475.0,26391.0,56.0
0.0,8.0,0.0,0.0,,19344.0,52.0
0.0,VηḚ̇,9792.0,36.0,878.0,7.0,0.0
0.0,-105.0,0.0,0.0,48.0,6622..,54.0
0.0,-105.0,0.0,0.0,8.0,19710.0,46.0
0.0,44..,24650.0,58.0,879.0,111.0,2.0
0.0,-106.0,,0.0,141.0,20944.0,55.0
0.0,-104.0,0.0,0.0,00,58.0,?
0.0,8.0,0.0,0.0,-223.0,22330.0,55.0
0.0,8.0,57.0,0.0,-321.0,198.0,3.0
0.0,-108.0,00,0.0,0.0,20.0,1.0
0.0,,27.0,0.0,-100.0,24145.0,?
0.0,-106.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,0.0,?,-547.0,0.0,0.0
0.0,609.0,13702.0,34.0,877.0,0.0,0.0
0.0,-106.0,0.0,0.0,570.0,25536.0,
0.0,-108.0,11111111,0.0,0.0,0.0,0.0
0.0,-104.0,0.0,0.0,0.0,0.0,0.0
0.0,-110.0,0.0,0.0,0.0,0.0,0.0
0.0,-106.0,0000,0.0,0.0,25.0,1.0
0.0,9.0,0.0,0.0,-126.0,27474.0,58.0
0.0,,144.0,4.0,878.0,0.0,0.0
0.0,-104.0,0.0,,0.0,0.0,0.0
0.0,11.0,174.0,2.0,-308.0,6688.0,36.0
0.0,490.0,18720.0,52.0,877.0,0.0,0.0
0.0,8.0,0.0,0.0,-88.0,23045.0,55.0
0.0,6633..,1210.0,11.0,878.0,18.0,1.0
0.0,-108.0,0.0,0.0,0.0,0.0,0.0
0.0,7.0,134.0,2.0,-321.0,780.0,6.0
0.0,-106.0,0.0,0.0,454.0,22792.0,56.0
0.0,-106.0,0.0,0.0,0.0,77.0,2.0
0.0,8.0,690.0,7.0,-247.0,22825.0,55.0
0.0,-106.0,0.0,0.0,0.0,100.0,2.0
0.0,-105.0,0.0,0.0,447.0,23769.0,57.0
0.0,-108.0,0.0,0.0,256.0,24940.0,58.0
0.0,240.0,28710.0,,878.0,180.0,3.0
0.0,7.0,0.0,0.0,-347.0,24567.0,5öĜl
0.0,Ģ-106.0,20.0,1.0,0.0,15.0,1.0
0.0,-106.0,25.0,,0.0,0.0,0.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,8.0,0.0,0.0,-60.0,20570.0,54.0
0.0,-108.0,0.0,0.0,0.0,41.0,1.0
0.0,N/A,0.0,0.0,-191.0,21840.0,56.0
0.0,435ú.0,23883.0,56.0,878.0,0.0,0.0
0.0,-102.0,0.0,0.0,N/A,0.0,0.0
0.0,56.0,18755.0,?,-16Ħ4.0,21890.0,56.0
0.0,ƧȏωĨ,0.0,0.0,523.0,22008.0,56.0
0.0,8.0,55..00,2.0,-298.0,15732.0,?
0.0,-104.0,0.0,0.0,0.0,0.0,0.0
0.0,8.0,82.0,2.0,-321.0,97.0,1.0
0.0,8.0,0.0,0.0,-321.0,77,1.0
0.0,-107.0,0.0,0.0,0.0,0.0,0.0
0.0,-108.0,12.0,0.0,0.0,0.0,GȌ
0.0,11..00,21175.0,55.0,845.0,16779.0,51.0
0.0,-108.0,0.0,00..,Jɋ͓,49.0,1.0
0.0,445.0,21280.0,57.0,$̿ʣǳǆ,28.0,
0.0,-105.0,20.0,1.0,133.0,20832.0,56.0
0.0,-104.0,0.0,0.0,546.0,23484.0,57.0
0.0,8.0,0.0,0.0,-546.0,0.0,0.0
0.0,-105.0,0.0,P̧ώ,0.0,15.0,..00
0.0,-106.0,11111111,1.0,464.0,,56.0
0.0,-107.0,0.0,0.0,0.0,30.0,
0.0,8.0,0.0,0.0,-546.0,1122..,1.0
0.0,-110.0,0.0,0.0,0.0,73.0,2.0
0.0,8.0,0.0,0.0,-547.0,0.0,0.0
0.0,566.0,22904.0,56.0,878.0,0.0,/ȹϘ
0.0,N/A,20328.0,56.0,877.0,0.0,0.0
0.0,-104.0,0.0,0.0,0.0,22.0,1.0
0.0,-107.0,0.0,,0.0,0.0,0.0
0.0,583.0,12084.0,hͭʑϦ,879.0,0.0,0.0
0.0,,17874.0,54.0,-166.0,19170.0,55.0
0.0,614.0,936.0,,879.0,0.0,0.0
0.0,576.0,20196.0,54.0,878.0,0.0,0.0
0.0,,12.0,1.0,N/A,21546.0,56.0
0.0,-110.0,0.0,0.0,0.0,0.0,0.0
0.0,14.0,15.0,1.0,ī-547.0,0.0,0.0
0.0,42.0,0.00261,550000,-178.0,,55.0
0.0,8.0,0.0,˗|,-547.0,86.0,2.0
0.0,-106.0,0.0,0.0,,0.0,0.0
0.0,8.0,0.0,0.0,-506.0,19140.0,55.0
0.0,-107.0,0.0,0.0,513.0,22624.0,56.0
0.0,368.0,22086.0,54.0,879.0,11111111,1.0
